20262064,1000,brussel,apartment,for-sale,245000245000,None,47,1,1,Yes,Installed,Good,3,8,7,2010,257,E,Non flood zone,None,2,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20262064
20257844,6720,habay-habay-la-neuve,house,for-sale,425000425000,490,128,2,1,None,Installed,Good,4,None,None,1938,455,F,Non flood zone,372,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/habay-habay-la-neuve/6720/20257844
20260390,2140,borgerhout,duplex,for-sale,169000169000,None,112,2,1,None,None,To renovate,2,3,2,None,976,F,Non flood zone,None,27,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/duplex/for-sale/borgerhout/2140/20260390
20257884,2610,wilrijk,apartment,for-sale,215000215000,None,84,2,1,None,Installed,Good,3,8,8,1957,210,C,Non flood zone,None,4,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/20257884
20253580,2140,borgerhout,apartment,for-sale,169000169000,None,112,2,1,None,None,To renovate,2,3,2,None,976,F,Non flood zone,None,27,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/20253580
20258652,8450,bredene,apartment,for-sale,179000179000,None,55,2,1,None,Installed,Good,None,3,None,2007,254,C,Non flood zone,None,21,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/20258652
20258499,8400,oostende,apartment,for-sale,269000269000,None,91,2,1,No,Hyper equipped,Just renovated,None,6,5,1977,225,C,Non flood zone,None,4,None,Yes,2,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20258499
20260111,4990,lierneux,house,for-sale,375000375000,1627,183,3,1,None,Installed,Good,4,None,None,1990,418,E,Non flood zone,1415,63,No,No,110,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/lierneux/4990/20260111
20257836,6700,arlon,apartment,for-sale,169000169000,None,49,1,1,None,Semi equipped,Good,2,None,None,2006,180,C,Non flood zone,None,None,Yes,Yes,1,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20257836
20257887,2100,deurne,apartment,for-sale,199000199000,None,98,2,1,None,Installed,Good,3,17,11,1964,205,C,Non flood zone,None,3,None,Yes,2,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/20257887
20260462,2830,willebroek,penthouse,for-sale,299000299000,None,125,3,1,None,Installed,Good,2,None,2,None,127,B,Non flood zone,None,7,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/penthouse/for-sale/willebroek/2830/20260462
20258024,8370,blankenberge,apartment,for-sale,425000425000,None,124,3,1,None,Installed,As new,2,10,8,1980,112,B,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20258024
20253578,2140,borgerhout,mixed-use-building,for-sale,169000169000,97,112,2,1,None,None,To renovate,2,3,None,None,976,F,Non flood zone,None,27,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/borgerhout/2140/20253578
20252770,1030,schaerbeek,apartment,for-sale,430000430000,None,100,2,1,No,Hyper equipped,As new,3,5,4,2004,106,C,Non flood zone,None,10,No,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20252770
20261700,2630,aartselaar,apartment,for-sale,499000499000,None,138,2,1,No,None,Good,None,2,1,1990,157,B,Non flood zone,None,30,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/aartselaar/2630/20261700
20256665,4102,seraing,house,for-sale,220000220000,230,125,4,1,No,Installed,As new,2,2,None,1930,338,D,Non flood zone,120,25,None,None,29,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/seraing/4102/20256665
20261499,8300,knokke,apartment,for-sale,699000699000,None,102,2,2,None,Installed,Good,2,6,2,2005,68,A,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20261499
20253465,4480,engis,house,for-sale,260000260000,696,152,4,1,None,Installed,Good,4,2,None,1964,279,D,Non flood zone,559,27,No,No,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/engis/4480/20253465
20253598,9660,brakel,house,for-sale,317500317500,319,220,4,1,No,None,Good,2,4,None,1938,286,C,Non flood zone,None,None,None,None,70,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/20253598
20257815,6810,chiny-jamoigne,house,for-sale,320000320000,292,197,4,1,None,Installed,As new,3,None,None,1961,251,C,Non flood zone,222,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/chiny-jamoigne/6810/20257815
20257825,6720,habay-habay-la-neuve,house,for-sale,420000420000,461,180,4,1,None,Installed,As new,3,None,None,1899,248,C,Non flood zone,354,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/habay-habay-la-neuve/6720/20257825
20257810,6890,libin-transinne,exceptional-property,for-sale,349000349000,969,232,2,1,None,Installed,Good,4,None,None,1850,358,E,Non flood zone,605,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/exceptional-property/for-sale/libin-transinne/6890/20257810
20257595,2830,tisselt,house,for-sale,649000649000,400,267,5,2,None,Installed,As new,None,None,None,2019,86,A,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/tisselt/2830/20257595
20262062,2630,aartselaar,apartment,for-sale,219000219000,None,None,2,1,None,Installed,Good,None,None,2,1968,242,C,None,None,4,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/aartselaar/2630/20262062
20262061,1190,forest,apartment,for-sale,275000275000,None,95,2,1,No,Installed,Good,3,5,4,None,250,E,None,None,3,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20262061
20262024,1050,ixelles,apartment,for-sale,445000445000,None,65,1,1,No,Hyper equipped,As new,2,9,7,2019,77,B,Non flood zone,None,18,No,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20262024
20262023,1050,ixelles,penthouse,for-sale,18800001880000,None,345,4,4,No,Hyper equipped,As new,2,10,9,1956,315,F,Non flood zone,None,90,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/20262023
20262015,9112,sint-niklaas,house,for-sale,625000625000,424,280,5,2,None,Installed,Good,3,None,None,2013,65,A,Non flood zone,125,35,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9112/20262015
20262020,9270,laarne,ground-floor,for-sale,385000385000,None,117,2,1,No,Hyper equipped,As new,None,None,None,2012,142,B,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/ground-floor/for-sale/laarne/9270/20262020
20262004,7134,leval-trahegnies,house,for-sale,230000230000,None,148,None,None,No,None,As new,None,None,None,None,234,C,None,None,None,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/leval-trahegnies/7134/20262004
20262003,7100,la%20louvi%C3%A8re,house,for-sale,210000210000,None,131,None,None,No,None,As new,None,None,None,None,235,C,None,None,None,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/la%20louvi%C3%A8re/7100/20262003
20261987,1120,bruxelles,house,for-sale,390000390000,239,244,5,3,No,None,To renovate,2,None,None,None,None,G,None,120,20,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1120/20261987
20261999,2650,edegem,house,for-sale,974000974000,598,233,4,1,None,Hyper equipped,As new,3,2,None,2011,117,B,None,None,None,Yes,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/edegem/2650/20261999
20261989,8301,heist-aan-zee,house,for-sale,865000865000,242,210,5,2,None,None,As new,3,3,None,1960,77,A,Non flood zone,None,45,None,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/heist-aan-zee/8301/20261989
11078678,2400,mol,apartment,for-sale,289000289000299000,None,105,2,1,None,None,As new,None,None,2,2007,37,A,None,None,15,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/mol/2400/11078678
20261986,4130,esneux,town-house,for-sale,320000320000,263,116,2,1,No,Hyper equipped,As new,4,2,None,1963,136,B,None,120,101,No,No,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/town-house/for-sale/esneux/4130/20261986
20261985,4020,li%C3%A8ge,apartment,for-sale,188000188000,None,93,2,1,No,Installed,Good,2,9,2,1974,185,C,Non flood zone,None,5,No,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4020/20261985
20261983,8820,torhout,house,for-sale,659000659000,3576,208,3,1,None,None,Good,4,2,None,1956,143,B,Non flood zone,2900,None,None,No,11,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/torhout/8820/20261983
20261982,3000,leuven,apartment,for-sale,590000590000,None,162,3,1,None,None,As new,2,5,4,1970,176,B,Non flood zone,None,None,None,Yes,20,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/20261982
20234958,2560,nijlen,house,for-sale,223500223500,540,143,3,1,No,None,To renovate,2,None,None,1959,845,F,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/nijlen/2560/20234958
20261981,3960,bree,house,for-sale,360000360000,389,188,4,1,None,None,As new,4,None,None,1965,104,B,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/bree/3960/20261981
20261949,2950,kapellen,house,for-sale,199000199000,310,132,3,1,None,None,Good,None,3,None,None,718,F,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/kapellen/2950/20261949
20261884,9520,vlierzele,apartment,for-sale,195000195000,None,None,2,1,No,None,Good,None,None,None,None,472,E,Non flood zone,None,None,None,None,Yes,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/apartment/for-sale/vlierzele/9520/20261884
20111392,3665,as,apartment,for-sale,299900299900349000,None,None,3,1,None,None,As new,None,None,1,None,226,C,Non flood zone,1,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/as/3665/20111392
20261883,2580,putte,apartment,for-sale,309392309392,None,91,2,1,None,Hyper equipped,None,None,2,None,2024,None,Not specified,None,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/putte/2580/20261883
20261882,2590,berlaar,apartment,for-sale,369000369000,None,93,2,1,None,Hyper equipped,None,None,2,None,2023,2,A,Non flood zone,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/berlaar/2590/20261882
20261878,2580,putte,apartment,for-sale,277973277973,None,82,1,1,None,Hyper equipped,None,None,2,None,2024,None,Not specified,None,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/putte/2580/20261878
20261879,2580,putte,apartment,for-sale,317609317609,None,95,2,1,None,Hyper equipped,None,None,2,1,2024,None,Not specified,None,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/putte/2580/20261879
20261876,2580,putte,apartment,for-sale,289726289726,None,82,1,1,None,Hyper equipped,None,None,2,1,2024,None,Not specified,None,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/putte/2580/20261876
20261880,2580,putte,apartment,for-sale,261793261793,None,77,1,1,None,Hyper equipped,None,None,2,None,2024,None,Not specified,None,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/putte/2580/20261880
20257841,6700,arlon-bonnert,villa,for-sale,560000560000,1690,119,3,1,None,Semi equipped,As new,4,None,None,1990,408,E,Non flood zone,1564,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/arlon-bonnert/6700/20257841
20258373,1050,ixelles,flat-studio,for-sale,165000165000,None,17,1,1,Yes,Not installed,As new,2,4,4,2015,114,C,Non flood zone,None,None,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/flat-studio/for-sale/ixelles/1050/20258373
20257813,6740,etalle-buzenol,exceptional-property,for-sale,640000640000,2760,248,5,2,None,USA semi equipped,As new,4,None,None,1994,175,C,Non flood zone,2635,46,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/exceptional-property/for-sale/etalle-buzenol/6740/20257813
20258665,9820,merelbeke,apartment,for-sale,284000284000,None,76,2,1,No,None,Good,None,3,2,2006,143,B,Non flood zone,None,3,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/merelbeke/9820/20258665
20261418,8500,kortrijk,apartment,for-sale,275000275000,None,103,2,1,None,Semi equipped,Good,2,5,2,1980,108,B,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/kortrijk/8500/20261418
20245246,2640,mortsel,ground-floor,for-sale,279000279000,None,110,2,1,None,USA installed,Just renovated,3,None,None,1969,386,D,Possible flood zone,200,20,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/ground-floor/for-sale/mortsel/2640/20245246
20261088,1180,uccle,town-house,for-sale,699000699000,150,190,3,1,No,Installed,To renovate,2,3,None,1960,386,G,Non flood zone,85,3,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/town-house/for-sale/uccle/1180/20261088
20261877,2580,putte,apartment,for-sale,449358449358,None,130,3,1,None,Hyper equipped,None,None,2,2,2024,None,Not specified,None,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/putte/2580/20261877
20261872,2580,putte,apartment,for-sale,339992339992,None,100,2,1,None,Hyper equipped,None,None,2,1,2024,None,Not specified,None,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/putte/2580/20261872
20261315,1020,laeken,villa,for-sale,599000599000,1200,200,4,1,No,Installed,To renovate,4,1,None,1978,474,G,Non flood zone,1000,120,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/laeken/1020/20261315
20261873,2220,heist-op-den-berg,house,for-sale,548000548000,998,272,5,3,None,Hyper equipped,None,None,None,None,2013,154,B,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2220/20261873
20261874,2580,putte,apartment,for-sale,333325333325,None,100,2,1,None,Hyper equipped,None,None,2,None,2024,None,Not specified,None,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/putte/2580/20261874
20261871,9270,laarne,mixed-use-building,for-sale,980000980000,785,110,3,1,None,None,To be done up,None,None,None,1995,281,C,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/laarne/9270/20261871
20261869,9000,gent,apartment,for-sale,395000395000,None,84,2,1,No,None,To be done up,None,6,2,1981,174,B,Non flood zone,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20261869
20176096,4820,dison,house,for-sale,159000159000175000,145,233,10,2,No,None,None,2,None,None,1930,249,C,None,None,None,None,None,35,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/dison/4820/20176096
20261863,9000,gent,apartment-block,for-sale,899000899000,212,212,3,3,No,None,None,None,None,None,None,245,C,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment-block/for-sale/gent/9000/20261863
20261862,5660,br%C3%9Bly-de-pesche,house,for-sale,199000199000,3150,88,2,1,None,USA installed,None,4,None,None,None,None,Not specified,None,None,None,None,None,None,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/house/for-sale/br%C3%9Bly-de-pesche/5660/20261862
20261860,2300,turnhout,house,for-sale,319000319000,400,122,2,1,None,Installed,As new,2,None,None,1932,None,Not specified,Non flood zone,340,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/20261860
20261858,9988,watervliet,house,for-sale,319000319000,1216,None,3,1,None,None,To renovate,None,None,None,1970,889,F,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/watervliet/9988/20261858
20261856,9940,evergem,apartment,for-sale,230000230000,None,100,3,1,None,None,Good,None,None,None,1969,331,D,Non flood zone,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/evergem/9940/20261856
11467205,8560,wevelgem,house,for-sale,180000180000195000,261,149,3,None,None,None,To renovate,None,None,None,1963,743,F,None,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/wevelgem/8560/11467205
20261854,8930,menen,house,for-sale,298000298000,571,264,6,3,No,None,Good,None,None,None,1957,290,C,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/menen/8930/20261854
20261853,8560,wevelgem,house,for-sale,149000149000,464,140,2,1,None,None,To renovate,None,None,None,None,812,F,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/wevelgem/8560/20261853
20261852,8880,ledegem,house,for-sale,168000168000,None,None,2,1,None,None,Good,None,None,None,None,336,D,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/ledegem/8880/20261852
20261857,8510,marke,house,for-sale,225000225000,270,155,4,1,None,None,To renovate,None,None,None,1953,350,D,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/marke/8510/20261857
20261855,8501,heule,house,for-sale,125000125000,87,149,2,1,None,None,To renovate,None,None,None,1918,430,E,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/heule/8501/20261855
20261851,8550,zwevegem,house,for-sale,225000225000,210,124,3,None,None,None,To be done up,None,None,None,1919,313,D,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/zwevegem/8550/20261851
20261850,8560,gullegem,house,for-sale,465000465000,775,313,4,1,None,None,Good,None,None,None,1978,185,B,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/gullegem/8560/20261850
20261846,8510,marke,villa,for-sale,485000485000,842,None,3,None,None,None,None,None,None,None,1967,321,D,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/marke/8510/20261846
20261844,2020,antwerpen%20%282020%29,apartment,for-sale,229000229000,None,None,2,1,No,None,To renovate,None,None,2,1961,184,B,Non flood zone,None,4,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen%20%282020%29/2020/20261844
20261845,8300,knokke-heist,apartment,for-sale,28860002886000,None,156,4,3,None,None,Good,None,12,4,2020,100,A,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20261845
20261838,3690,zutendaal,chalet,for-sale,6500065000,836,27,None,None,No,Not installed,To renovate,None,None,None,1970,1395,F,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/chalet/for-sale/zutendaal/3690/20261838
20261840,8540,deerlijk,house,for-sale,268000268000,597,160,3,1,No,None,Good,None,None,None,1938,365,D,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/deerlijk/8540/20261840
20257893,1082,berchem-sainte-agathe,apartment,for-sale,259000259000,None,100,3,1,None,Installed,Just renovated,3,5,4,None,436,G,Non flood zone,None,3,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/20257893
20257821,6700,arlon-freylange,apartment,for-sale,275000275000,None,65,2,1,None,Installed,Good,3,2,None,2007,433,F,Non flood zone,None,17,None,None,1,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/arlon-freylange/6700/20257821
20255745,3500,hasselt,apartment,for-sale,299000299000,None,65,1,1,None,None,Good,None,4,2,2021,65,A,Non flood zone,None,15,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/20255745
